"cid","sid","c_name","typ","charge","c_using","amount","c_create_date"
"461500040","46150004","순천만국가정원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"461500140","46150014","황전휴게소(전주방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"461500150","46150015","역전시장(공중전화부스)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"461500160","46150016","대일학원 앞(공중전화부스)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"461500170","46150017","황전휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"462300040","46230004","섬진강휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"462300050","46230005","섬진강휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"462300060","46230006","광양만권경제자유구역청","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"467700030","46770003","참살이조가비촌","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"467800040","46780004","보성녹차휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"467800050","46780005","보성녹차휴게소(광양방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"468200020","46820002","우수영관광지","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"468200030","46820003","땅끝해변주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"468400020","46840002","전라남도청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"468600020","46860002","함평천지휴게소(시흥방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"468600030","46860003","함평천지휴게소(목포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"468700170","46870017","법성면사무소","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"468700320","46870032","영광노을전시관","급속","DC차데모+AC3상","사용불가","50","Wed Sep 23 14:08:19 2020"
"468700330","46870033","영광예술의전당","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"468900030","46890003","청산면사무소","급속"," DC차데모","사용불가","50","Wed Sep 23 14:08:19 2020"
"468900050","46890005","농어민문화체육센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471100040","47110004","포항시청","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"471110010","47111001","포항 남구청","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"471130010","47113001","흥해읍사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471130020","47113002","포항시 청소년수련관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471130030","47113003","영일대1주차장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"471130040","47113004","포은도서관","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"471500010","47150001","김천휴게소(서울방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"471500020","47150002","김천휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471500030","47150003","녹색미래과학관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471700030","47170003","안동시청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471700040","47170004","안동휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471700050","47170005","안동휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"471900040","47190004","구미보건소","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"472300030","47230003","영천휴게소(포항방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"472300040","47230004","영천휴게소(대구방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"472300050","47230005","신녕면복지회관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"472500010","47250001","화서휴게소(상주방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"477200010","47720001","군위군청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"477500010","47750001","청송군청","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"477700010","47770001","강구면사무소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"478200040","47820004","청도새마을휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"478200050","47820005","청도새마을휴게소(대구방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"478300010","47830001","고령군청","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"478400010","47840001","남성주휴게소(양평방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"478400020","47840002","남성주휴게소(창원방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"478500030","47850003","동명휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"478500040","47850004","동명휴게소(춘천방향)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"479400040","47940004","울릉군북면사무소","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"479400050","47940005","울릉군서면사무소","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"481100020","48110002","마금산온천 제2공구공영주차장","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"481100200","48110020","웅동2동주민센터","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"481100340","48110034","롯데마트 삼계점","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"481100420","48110042","구산면사무소","급속"," DC차데모","사용가능","50","Wed Sep 23 14:08:19 2020"
"481210040","48121004","경남도청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"481290010","48129001","속천 공영주차장","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"481600010","48160001","홈플러스 마산점","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"481700020","48170002","진주시청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"481700050","48170005","경상남도 서부청사","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"481900010","48190001","진해해양공원","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"482200040","48220004","신세계종합정비","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"482500020","48250002","진영휴게소(순천방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"482500030","48250003","진영휴게소(부산방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"482500050","48250005","김해시 장유출장소","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"482500060","48250006","진영문화센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"483100030","48310003","거제휴게소(거제해양파크)","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"483300030","48330003","양산종합운동장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"488200030","48820003","고성휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488200040","48820004","고성휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488400030","48840003","이순신순국공원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488500010","48850001","하동군청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488600020","48860002","석풍휴게소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488700020","48870002","함양휴게소(하남방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488700030","48870003","함양휴게소(통영방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488700040","48870004","조망공원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488800020","48880002","거창휴게소(옥포방향)","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488800030","48880003","거창휴게소(고서방향)","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"488800040","48880004","거창군청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"488900030","48890003","합천군청","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100010","50110001","제주도청 1청사","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100090","50110009","제주시청","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100250","50110025","제주도청 제2청사","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100400","50110040","제주애월읍사무소","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"501100440","50110044","구좌읍사무소","급속","DC차데모+AC3상","사용불가","50","Wed Sep 23 14:08:19 2020"
"501100530","50110053","산굼부리","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100540","50110054","한경면체육관","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100560","50110056","한라도서관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100670","50110067","거문오름","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100680","50110068","동백동산습지센터","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100690","50110069","어리목휴게소","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100700","50110070","제주현대미술관","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100710","50110071","관음사지구안내소","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100730","50110073","비자림","급속","DC차데모+AC3상","사용중","50","Wed Sep 23 14:08:19 2020"
"501100740","50110074","제주소방서 항만119센터","급속","DC차데모+AC3상","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100750","50110075","노형동주민센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501100751","50110075","노형동주민센터","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501100760","50110076","방송통신융합센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100770","50110077","삼양동주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100790","50110079","녹고뫼안트레안내센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100800","50110080","돌문화공원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100810","50110081","봉성리종합복지회관","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501100820","50110082","제주종합경기장1","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501100830","50110083","쇠소깍 공영주차장","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501100840","50110084","생물종다양성연구소","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101010","50110101","제주종합경기장2","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501101020","50110102","외도동 주민센터","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"501101030","50110103","건입동 주민센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101040","50110104","해군호텔","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
"501101050","50110105","제주농업기술센터","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101060","50110106","만장굴","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501101070","50110107","성판악","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101080","50110108","도남1차e편한세상아파트","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101081","50110108","도남1차e편한세상아파트","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101100","50110110","민속자연사박물관","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101110","50110111","한라생태숲","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501101120","50110112","제주특별자치도 인재개발원","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101130","50110113","외도부영2차아파트","급속","DC차데모+AC3상+DC콤보","사용가능","50","Wed Sep 23 14:08:19 2020"
"501101140","50110114","교래자연휴양림","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501101150","50110115","신천지아파트","급속","DC차데모+AC3상+DC콤보","사용중","50","Wed Sep 23 14:08:19 2020"
"501101160","50110116","설문대여성문화센터","급속","DC차데모+AC3상+DC콤보","사용불가","50","Wed Sep 23 14:08:19 2020"
