"sid","name","u_time","agency","do","city","gu","c_add","phone","fee","etc","create_date"
"ME184016","안성맞춤휴게소(음성방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","안성시","서운면","경기도 안성시 서운면 평택제천고속도로 40 제2소형주차장 여성전용주차장 옆(신능리 111-23)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184017","안성시청","24시간 이용가능","환경부(한국자동차환경협회)","경기도","안성시","시청길","경기도 안성시 시청길 25 (봉산동 31-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184018","양평군민회관","24시간 이용가능","환경부(한국자동차환경협회)","경기도","양평군","양평군","경기도 양평군 양평읍 마유산로 1 (양근리 510-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184019","청운면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경기도","양평군","양평군","경기도 양평군 청운면 용두로164번길 9-5 (용두리 619)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184020","여주보건소","24시간 이용가능","환경부(한국자동차환경협회)","경기도","여주시","여흥로","경기도 여주시 여흥로 160번길 14 (상동 358-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184021","송전휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경기도","용인시","처인구","경기도 용인시 처인구 이동면 남북대로 2616 (송전리 169-5)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184022","덕평휴게소(강릉방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","이천시","마장면","경기도 이천시 마장면 덕이로154번길 287-76 휴게소 정면 좌측 주차장(흡연장 옆)(각평리 산21-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184023","덕평휴게소(인천방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","이천시","마장면","경기도 이천시 마장면 덕이로154번길 287-76 휴게소 옥외 장애인 주차장(휴게소 정면 우측 흡연장 앞)(각평리 321-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184024","송탄역 공영주차장","24시간 이용가능","환경부(한국자동차환경협회)","경기도","평택시","탄현1로","경기도 평택시 탄현1로 173 송탄역 공영주차장(신장동 263-164)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184025","영중면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경기도","포천시","영중면","경기도 포천시 영중면 양문로 151 (양문리 833-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184026","포천반월아트홀","24시간 이용가능","환경부(한국자동차환경협회)","경기도","포천시","군내면","경기도 포천시 군내면 청성로 111 (하성북리 610)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184027","화성휴게소(목포방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","화성시","팔탄면","경기도 화성시 팔탄면 서해안고속도로 301 , 주차장 우측(덕천리 102-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184028","화성휴게소(시흥방향)","24시간 이용가능","환경부(한국자동차환경협회)","경기도","화성시","팔탄면","경기도 화성시 팔탄면 서해안고속도로 302 , 알뜰휴게소 우측(덕천리 102-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184029","화성시청","24시간 이용가능","환경부(한국자동차환경협회)","경기도","화성시","남양읍","경기도 화성시 남양읍 시청로 159 ,화성시청사 및 의회(남양리 2000)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184030","진주휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","진주시","남해고속도로","경상남도 진주시 남해고속도로 194  충전소 우측 공터(호탄동 382)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184031","거제시청","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","거제시","계룡로","경상남도 거제시 계룡로 125 민원인 주차 건물 출구 앞(고현동 717)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184032","김해시 차량등록사업소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","김해시","김해대로","경상남도 김해시 김해대로 2401 (김해시 부원동 623)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184033","밀양공설운동장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","밀양시","밀양대로","경상남도 밀양시 밀양대로 2057-21 , 입구 왼쪽 주차장(교동 1011)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184034","목화휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","사천시","용현면","경상남도 사천시 용현면 사천대로 912 (주문리 4)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184035","내원휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","양산시","하북면","경상남도 양산시 하북면 양산대로 1964 (용연리 904-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184036","의령군종합사회복지관","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","의령군","의령군","경상남도 의령군 의령읍 의병로8길 44 게이트볼장 옆 주차장(서동리 543)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184037","문산휴게소(순천방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","진주시","문산읍","경상남도 진주시 문산읍 남해고속도로 195 , 주유소 옆 주차장(소문리 969)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184038","창녕군민체육관","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창녕군","창녕군","경상남도 창녕군 창녕읍 창녕대로 307 (퇴천리 80)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184039","이마트 마산점","10:00~23:00","환경부(한국자동차환경협회)","경상남도","창원시","마산합포구","경상남도 창원시 마산합포구 서성로 3 , 지상주차장 3층 입구(중앙동3가 4-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184040","진동면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","마산합포구","경상남도 창원시 마산합포구 진동면 신서촌로 13 진동면사무소(진동리 855-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184041","성주동주민센터","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","성산구","경상남도 창원시 성산구 공단로 735 , 외부화장실 앞(성주동 59)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184042","이마트 창원점","10:00~24:00","환경부(한국자동차환경협회)","경상남도","창원시","성산구","경상남도 창원시 성산구 원이대로 608 , 지상주차장 6층 G구역(중앙동 91)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184043","동읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","창원시","의창구","경상남도 창원시 의창구 동읍 동읍로 88 , 동읍사무소 주차장(용잠리 575)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184044","학섬휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","통영시","도산면","경상남도 통영시 도산면 남해안대로 1869 (도선리 374-6)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184045","가야읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","함안군","함안군","경상남도 함안군 가야읍 함안대로 505 (말산리 271-6)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184046","황매산만남의광장","24시간 이용가능","환경부(한국자동차환경협회)","경상남도","합천군","합천군","경상남도 합천군 가회면 서부로 1563 , 주차장 입구(둔내리 147-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184047","칠곡휴게소(서울방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 왜관읍 경부고속도로 158 차량경정비 좌측 옥외 주차장(휴게소 건물 주차장 건너편)(아곡리 138)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184048","경산휴게소(서울방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경산시","진량읍","경상북도 경산시 진량읍 대학로 1089 고분군 입구 우측 옥외 주차장(신상리 968-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184049","평사휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경산시","진량읍","경상북도 경산시 진량읍 경부고속도로 105  휴게소 정면 우측 현수막 걸이대 앞 옥외 주차장(평사리 171-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184050","진량읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경산시","진량읍","경상북도 경산시 진량읍 다문로 50 (신상리 685-22)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184051","경주휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","내남면","경상북도 경주시 내남면 경부고속도로 59 본관 우측 야구장 정면 주차장(월산리 산43-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184052","경주시청","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","양정로","경상북도 경주시 양정로 260 (동천동 800)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184053","외동읍사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","외동읍","경상북도 경주시 외동읍 읍청사로 25 (입실리 525)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184054","양남면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","경주시","양남면","경상북도 경주시 양남면 다래길 8 (하서리 936-5)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184055","선산휴게소(양평방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","옥성면","경상북도 구미시 옥성면 중부내륙고속도로 128 농산물매장 옆 옥외 주차장(대원리 1-2)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184056","선산휴게소(마산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","구미시","옥성면","경상북도 구미시 옥성면 중부내륙고속도로 129-1 농산물매장 옆 옥외 주차장(대원리 86-8)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184057","문경휴게소(양평방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","문경시","중부내륙고속도로","경상북도 문경시 중부내륙고속도로 174-1 휴게소 우측 보조화장실 옆 옥외 주차장(유곡동 466)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184058","문경휴게소(마산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","문경시","중부내륙고속도로","경상북도 문경시 중부내륙고속도로 173 (유곡동) 주유소 옆(셀프코너) 옥외 주차장(유곡동 460-10)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184059","북안면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영천시","북안면","경상북도 영천시 북안면 운북로 1995 , 입구 왼쪽 주차장(고지리 549-1)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184060","보현산댐휴게소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","영천시","화북면","경상북도 영천시 화북면 천문로 3087 (상송리 145-3)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184061","운문면사무소","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","청도군","청도군","경상북도 청도군 운문면 청려로 4707 정문 왼쪽편","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
"ME184062","칠곡휴게소(부산방향)","24시간 이용가능","환경부(한국자동차환경협회)","경상북도","칠곡군","칠곡군","경상북도 칠곡군 왜관읍 경부고속도로 159 농산물매장 주유소 사이 공터(아곡리 321)","1661-9408","유료","없음 ","Wed Sep 23 14:00:54 2020"
